node,DC,CC,BC,EC,TOPSIS
2586,0.04631005448241703,0.26294198085563586,4.796326073868388e-06,0.08042309043129146,0.08434783938010179
1938,0.046805349182763745,0.2629762292412895,7.296319413084938e-06,0.08001017098433078,0.08423266063288902
2118,0.04655770183259039,0.26295910393331595,6.7121472076191475e-06,0.08007588607244553,0.08418536851430676
1718,0.03838533927686973,0.3566507684154743,0.03734287067796221,0.004524614205430203,0.08417538438404522
1917,0.0470529965329371,0.2629933567799922,7.645647272384068e-06,0.0797554366921079,0.08414040602444972
2331,0.0470529965329371,0.2629933567799922,1.0036571330333143e-05,0.07943400537148412,0.08390275516297377
2030,0.04631005448241703,0.26294198085563586,7.068610905678322e-06,0.07965111434116269,0.08377389765321111
1962,0.04631005448241703,0.26294198085563586,7.2316430506337e-06,0.07957502510315528,0.08371734577846028
2624,0.04655770183259039,0.26295910393331595,2.742057500447806e-05,0.07940203475063466,0.08368811362038447
2428,0.04730064388311045,0.26301048654986,1.3973558852207656e-05,0.07872524253650258,0.08347693812988807
2625,0.04606240713224368,0.2629248600078135,5.587701375417559e-06,0.07927393080663865,0.08339723145558897
2564,0.04655770183259039,0.26295910393331595,9.512819413383602e-06,0.078951367088504,0.083350895236958
2593,0.04581475978207033,0.26290774138941336,4.948710593284079e-06,0.07912991796129491,0.08319415234961607
2290,0.045567112431896976,0.262890625,4.688751107706833e-06,0.07903921017951288,0.0830309999937667
2275,0.04581475978207033,0.26290774138941336,5.817970183908292e-06,0.07891068342743802,0.08303094096285175
2064,0.04606240713224368,0.2629248600078135,8.002095038000836e-06,0.07868870066296019,0.08296218290675765
2615,0.04581475978207033,0.26290774138941336,6.947636157362954e-06,0.07864565125835843,0.08283370410870665
2184,0.04606240713224368,0.2629248600078135,9.758362102206806e-06,0.07799652207907404,0.08244787323277218
2414,0.045319465081723624,0.26287351083913807,8.140215083049222e-06,0.07755190097339414,0.08182616283496545
2103,0.045567112431896976,0.262890625,1.0416272049877317e-05,0.07722849548683218,0.0816823877487195
2104,0.04482417038137692,0.2628392892013279,4.857828325285148e-06,0.0775999375515808,0.08166937743342893
2323,0.045319465081723624,0.26287351083913807,5.85621386413054e-06,0.07733404307953588,0.08166337146184834
2500,0.04482417038137692,0.2628392892013279,5.508038768576057e-06,0.07694946419929627,0.0811831911036845
2326,0.04457652303120356,0.2628221817235095,6.3313756361861094e-06,0.07701558580522493,0.08113663399793357
2271,0.04457652303120356,0.2628221817235095,6.959869280100346e-06,0.07694188741075213,0.08108157539480047
2526,0.04730064388311045,0.26301048654986,5.2843468187100493e-05,0.07523009006757182,0.08090790637323712
2139,0.044081228330856856,0.2627879734478719,4.83282232894074e-06,0.07682071776008165,0.08079916045508936
2492,0.044081228330856856,0.2627879734478719,5.161481668055142e-06,0.07637727737925507,0.08046659166724213
2600,0.04507181773155027,0.2628563989063924,8.141744068717398e-06,0.0758289968933586,0.08044464763219314
2339,0.04507181773155027,0.2628563989063924,1.0374387221676618e-05,0.07567178356936573,0.08032785633098419
2354,0.043833580980683504,0.2627708726491833,4.84681980959418e-06,0.07601098253760816,0.08009595219049051
2395,0.04432887568103021,0.26280507647250245,1.8806028525496173e-05,0.07574026523036276,0.08008778661943035
2409,0.044081228330856856,0.2627879734478719,7.5191076024640605e-06,0.07554882678051399,0.07984604112345506
1984,0.044081228330856856,0.2627879734478719,9.019183517630315e-06,0.07547253473131645,0.07978911743545561
2093,0.043833580980683504,0.2627708726491833,1.6200513142052278e-05,0.07557914387256537,0.07977358366213087
2381,0.04358593363051015,0.2627537740760021,5.53723316887913e-06,0.0756062171683842,0.07969630751006254
2045,0.04358593363051015,0.2627537740760021,4.644707867636602e-06,0.07518696177078567,0.07938130185151944
2376,0.04432887568103021,0.26280507647250245,1.608921947983375e-05,0.07461897938905669,0.07924911137367659
2356,0.04259534422981674,0.26268540202966434,3.4412122356037043e-06,0.07525146359055243,0.07904795481500146
1971,0.04358593363051015,0.2627537740760021,6.903631075145206e-06,0.07473183952530213,0.07904002048239342
2043,0.04309063893016345,0.2627195836044242,5.448329641846768e-06,0.0743262808771033,0.07854198692642357
2630,0.042842991579990095,0.2627024917051591,4.981018412158792e-06,0.0743801236260105,0.07848627865977656
1979,0.04358593363051015,0.2627537740760021,6.7915195757114e-06,0.07380829328299783,0.07834747554501294
2553,0.042842991579990095,0.2627024917051591,1.1627476728218924e-05,0.07411094841668747,0.07828452345280645
2033,0.042842991579990095,0.2627024917051591,4.9188803348772615e-06,0.07372234107231664,0.07799103218239971
2140,0.04234769687964338,0.262668314577506,4.597801729423192e-06,0.073888631704386,0.07792401725331617
2200,0.042842991579990095,0.2627024917051591,7.227616617400758e-06,0.07284822622238658,0.07733397381269869
2374,0.041604754829123326,0.26261706555671177,3.22611377804697e-06,0.07345350782635426,0.07730891427761268
2278,0.04309063893016345,0.2627195836044242,4.054038776231479e-05,0.072619309868208,0.0772648013240174
2655,0.041604754829123326,0.26261706555671177,3.771215321406496e-06,0.0733914138726663,0.07726194410815149
2124,0.04185240217929668,0.2626341463414634,4.473868526686788e-06,0.07313210177341538,0.07716105707443634
2460,0.04185240217929668,0.2626341463414634,5.023269605606983e-06,0.07269226905916308,0.07682859226513795
2363,0.041357107478949974,0.2625999869935618,4.236000020474717e-06,0.07285115448082204,0.0767574876940348
2190,0.041604754829123326,0.26261706555671177,3.828848132015591e-06,0.07261031664486987,0.07667046161166399
2352,0.041604754829123326,0.26261706555671177,4.112609047878228e-06,0.0726048102347871,0.0766663341968732
2638,0.04110946012877662,0.2625829106515802,3.159922209266239e-06,0.07250456496155078,0.07639931119436912
2108,0.04061416542842991,0.2625487646293888,2.6955522996800763e-06,0.07234260086940475,0.07608664469045444
1966,0.04259534422981674,0.26268540202966434,2.1236977732644794e-05,0.07112314453614532,0.07594184800838794
2559,0.04086181277860327,0.26256583653033355,3.4317290906614658e-06,0.07193988761187922,0.0758754523673638
2578,0.04061416542842991,0.2625487646293888,3.236833154892345e-06,0.0719970826894994,0.07582384759259353
2423,0.04086181277860327,0.26256583653033355,4.254699369632249e-06,0.0711961148053887,0.07531099967982359
2520,0.04086181277860327,0.26256583653033355,6.780524627022979e-06,0.07119394748925034,0.07530970652551068
2404,0.04210004952947003,0.2626512293482503,1.1396184901582727e-05,0.07011355359164201,0.07498351923752457
2074,0.040118870728083206,0.26251462748667276,2.9057177838655633e-06,0.07101141268528406,0.07488363611892773
2037,0.042842991579990095,0.2627024917051591,2.8834271904733004e-05,0.06947455386490964,0.07480853542917718
2069,0.041604754829123326,0.26261706555671177,1.5995407199811154e-05,0.070105913907952,0.07478026689355301
2549,0.039871223377909853,0.26249756224403564,2.7849968421145174e-06,0.0709304471335571,0.0747270246196948
2619,0.04061416542842991,0.2625487646293888,4.370605129800071e-06,0.07037611698356312,0.07459246796806365
2550,0.040118870728083206,0.26251462748667276,1.609734562293153e-05,0.06948434261421484,0.07372338763944365
2446,0.039871223377909853,0.26249756224403564,3.7016795467489916e-06,0.06961309936265353,0.07372315244776666
2482,0.0396235760277365,0.2624804992199688,5.316910134912268e-06,0.06952071493660651,0.07355695133046922
1918,0.039871223377909853,0.26249756224403564,4.731491102467617e-06,0.06923349134100619,0.0734343503938927
2154,0.0396235760277365,0.2624804992199688,7.3335027009264925e-06,0.06921966124716836,0.07332774532867357
2370,0.0391282813273898,0.2624463798258157,2.8744193152211e-06,0.06942580787717718,0.07329320279460017
2020,0.0391282813273898,0.2624463798258157,2.8134123545254283e-06,0.06938916090077912,0.07326517424638843
2121,0.0391282813273898,0.2624463798258157,6.139155365168619e-06,0.0692246425929549,0.07313985185551256
2112,0.0396235760277365,0.2624804992199688,5.24169174900105e-06,0.06864978855655757,0.07289337261208814
2308,0.03863298662704309,0.26241226930075384,2.7420659271636185e-06,0.0685845088908836,0.07245909638987597
2253,0.038880633977216444,0.26242932345486447,4.047529425358448e-06,0.06787212624214921,0.07201012935217413
2299,0.03838533927686973,0.26239521736305155,3.847450724922604e-06,0.06749145585290718,0.07152649524305929
2005,0.03838533927686973,0.26239521736305155,3.2420725314448433e-06,0.06737323756584987,0.07143588871040556
2408,0.03789004457652303,0.2623611201351439,2.5723392142807517e-06,0.06743177347504063,0.07128942291812526
2551,0.0391282813273898,0.2624463798258157,1.011315539412869e-05,0.06675343395075681,0.07125514251889688
686,0.04210004952947003,0.21691018478727975,0.029721898375122513,9.353314484869431e-12,0.07095448659906399
2573,0.037642397226349676,0.26234407484407485,4.622428175009072e-06,0.06696650369821085,0.07083697952782901
2561,0.03838533927686973,0.26239521736305155,6.913939145137403e-06,0.06658631422475851,0.07083423398809628
2276,0.03813769192669638,0.26237816764132554,3.795008278762737e-06,0.06659706492303988,0.07074521638803481
2095,0.03813769192669638,0.26237816764132554,1.025135336432575e-05,0.06651604459456699,0.07068401446302934
2654,0.037394749876176324,0.2623270317676866,2.174733385192129e-06,0.06686723455603072,0.07066524162955326
2468,0.043833580980683504,0.2810020876826722,0.0012128795643890063,0.06282485584299609,0.07065353237892795
1929,0.037394749876176324,0.2623270317676866,2.63517900995182e-06,0.06669649825212837,0.07053388379878545
2257,0.03838533927686973,0.26239521736305155,4.435501432112925e-06,0.06605363196495605,0.07042677725838077
2348,0.037394749876176324,0.2623270317676866,7.403053072651688e-06,0.06621860797756662,0.07016685651783511
2504,0.037394749876176324,0.2623270317676866,3.876974084766275e-06,0.06566967140960328,0.06974445234580195
2359,0.03640416047548291,0.26225888160031174,1.9152421957466326e-06,0.06537522378224961,0.06913513027659973
1941,0.05522535908865775,0.2820620284995809,0.0017270958689600399,0.05168117957648913,0.06909666664568105
1986,0.03789004457652303,0.2623611201351439,6.5215868043369255e-06,0.06445831376731873,0.06901169279596917
2433,0.03640416047548291,0.26225888160031174,8.22932515978524e-06,0.06477040496121814,0.06866877227149232
2083,0.03640416047548291,0.26225888160031174,3.480879039971858e-06,0.06403626543950718,0.06810176697609027
2122,0.036156513125309556,0.26224184959085595,2.3180560389545204e-06,0.06408652365786335,0.06804426179068862
2040,0.037642397226349676,0.26234407484407485,1.6572281628448382e-05,0.06327041200494686,0.0680063419597703
2430,0.036156513125309556,0.26224184959085595,4.815758153909195e-06,0.06352725111578812,0.06761285066529577
2495,0.0359088657751362,0.2622248197934931,3.0509150278473864e-06,0.0622688984018632,0.06654499401115546
2307,0.034918276374442794,0.26215672271635393,2.0063733406952966e-06,0.06259233697974902,0.06640926000554215
2546,0.03566121842496285,0.2622077922077922,4.213965289319457e-06,0.06212835433751049,0.06633918989443474
2212,0.03467062902426944,0.262139703972994,1.947633014335382e-06,0.06209108936993625,0.06592454884255446
2386,0.03442298167409608,0.26212268743914313,3.0489515958192247e-06,0.06220374295635947,0.06591725653033446
2521,0.034918276374442794,0.26215672271635393,4.9975895494544445e-06,0.06178213453059707,0.06578093013616908
2539,0.03467062902426944,0.262139703972994,2.2745646746918084e-06,0.0617080948782265,0.06562706172527491
2063,0.034918276374442794,0.26215672271635393,7.138054760472401e-06,0.06087022226194721,0.06507473897264372
2469,0.033432392273402674,0.2620546433902265,1.511645781761177e-06,0.0608964720852225,0.06451903343680283
2485,0.03392768697374938,0.26208866099824757,2.56334207035282e-06,0.060119084479481985,0.06410351609356642
2086,0.033680039623576026,0.2620716510903427,2.3853670880313196e-06,0.06018486628802951,0.06405863832699463
2115,0.033680039623576026,0.2620716510903427,2.574685139557961e-06,0.06012719072160103,0.0640137049811269
2575,0.034918276374442794,0.26215672271635393,9.695920339491855e-06,0.059399120433694726,0.06393823487088127
1997,0.033432392273402674,0.2620546433902265,1.9542429839972466e-06,0.05990867538598629,0.06374747428004812
2109,0.033432392273402674,0.2620546433902265,1.6783172765735064e-06,0.059758887131036324,0.06363056334402442
2216,0.03293709757305597,0.26202063461164105,2.798709137308911e-06,0.05873694089962981,0.06264093664052618
136,0.03293709757305597,0.2941862159405508,0.026870359787398053,0.0038943746484735794,0.06260856186131959
2334,0.03442298167409608,0.26212268743914313,1.462459629823772e-05,0.05747491874602362,0.06225454000243922
2084,0.034918276374442794,0.26215672271635393,2.2258461427161372e-05,0.05661747072454775,0.06180106276009545
2646,0.033432392273402674,0.2620546433902265,7.687559988176912e-06,0.0572335650860692,0.061666373280761765
2467,0.032194155522535906,0.26196963799143635,1.805283577958442e-06,0.05741640977467123,0.06131935253702294
2261,0.03194650817236255,0.26195264352903014,1.6742582048751322e-06,0.05724925021840242,0.06109223477078099
2556,0.03244180287270926,0.26198663465905403,2.7663959624033243e-06,0.056952122468235535,0.061053229445357377
2623,0.032194155522535906,0.26196963799143635,5.8321915968249375e-06,0.05651649919953108,0.06061574608808937
2077,0.031203566121842496,0.2619016733687897,1.3951313965415183e-06,0.05653248960808013,0.06024226630193989
2165,0.0316988608221892,0.26193565127140633,3.679360463345202e-06,0.056036934694338646,0.060045619347710404
2484,0.031203566121842496,0.2619016733687897,2.3402269132920173e-06,0.05544892215926706,0.05939037998682528
2046,0.030460624071322436,0.2618507230400104,1.065509985321038e-06,0.05574586670905813,0.059337113819255695
2237,0.03070827142149579,0.26186770428015566,2.3377594327282096e-06,0.054838921614769616,0.05871755961411785
1953,0.030460624071322436,0.2618507230400104,1.314268052777739e-06,0.05489946641875599,0.05866901061517193
1925,0.03095591877166914,0.2618846877229392,5.538938797403366e-06,0.05458889261314965,0.0586183121311092
2329,0.03070827142149579,0.26186770428015566,5.530691208623755e-06,0.05464692078916801,0.058566825165321565
594,0.001981178801386825,0.2886966468863945,0.02880319816351658,7.497967512298797e-06,0.058538423680572896
2506,0.03070827142149579,0.26186770428015566,7.79065698738438e-06,0.053336841680459914,0.05753808509709854
483,0.057206537890044575,0.3698479575013739,0.010308265926953497,1.3857003001596635e-05,0.05732218417943413
1465,0.02674591381872214,0.35461491174145954,0.024571838924158013,0.00614779786920081,0.05726034659482101
1888,0.0629024269440317,0.3212921705919796,0.00011843302938197081,0.00010604412718488096,0.05657176356958656
2579,0.028727092620108963,0.2617319159968888,9.267120730557378e-07,0.052451047032462624,0.05606278286526153
2418,0.028974739970282316,0.26174888183055683,1.1100376308989708e-06,0.05231443841737582,0.05604995355980887
2098,0.028974739970282316,0.26174888183055683,1.3554474271402845e-06,0.05178984155362846,0.05563447162886802
1800,0.06067360079247152,0.32159923542529467,0.00015282194124476646,0.00010193102506311922,0.05473847069189553
2306,0.027984150569588903,0.2616810316894563,8.841933683926132e-07,0.05095026878105799,0.05458349282607248
2631,0.028727092620108963,0.2617319159968888,4.372800673107033e-06,0.05050302228630943,0.05451957170956216
2477,0.027984150569588903,0.2616810316894563,1.2688523003371227e-06,0.050103790156602,0.05391053725811224
2552,0.02773650321941555,0.26166407465007774,1.56934722628211e-06,0.05009432336583969,0.05380653923697868
1663,0.058197127290737984,0.3391852162956741,0.001100111178803195,0.0001285378034831958,0.0531359070775805
1352,0.05794947994056463,0.3391567277003192,0.0011108897670658814,0.00012709816165772678,0.05293324446733578
2300,0.03021297672114908,0.26183374400207493,1.7797942664943072e-05,0.04727349274274924,0.052613881072747413
2563,0.027241208519068846,0.2616301671634055,1.4973735505414455e-06,0.048743950923114905,0.05253871128654181
2532,0.02625061911837543,0.2615623785464438,1.064377528747195e-06,0.04829875187556941,0.051799064079783595
3980,0.014611193660227836,0.22544804868516555,0.02482003363624553,4.722356261271967e-08,0.0517733460443396
2489,0.02674591381872214,0.26159626846333245,2.3330900876646205e-06,0.04760629097273228,0.05143847508073047
1730,0.055968301139177806,0.32111332007952287,0.00013668118280842057,9.479057866113335e-05,0.05083026901099854
1431,0.05448241703813769,0.3204253293128075,0.00015418331946305362,9.482296617386278e-05,0.0495864462518675
2056,0.02847944526993561,0.26171495236243436,1.9748971750701195e-05,0.04407725965170414,0.049389209219391134
2213,0.025507677067855374,0.2615115601321158,1.130976788534601e-06,0.045564584082426446,0.04932132917119149
1199,0.05373947498761763,0.3203490678302261,6.814670861894296e-05,9.502319493290469e-05,0.048959254784805416
2060,0.02625061911837543,0.2615623785464438,2.4477789261318644e-05,0.044455432228079586,0.048739595454882996
2574,0.025507677067855374,0.2615115601321158,1.5622735153356171e-06,0.044669533563323656,0.04860659056362224
1584,0.05225359088657751,0.3212921705919796,0.00026402558260508037,8.985238444397486e-05,0.04776226402348822
1768,0.051758296186230804,0.32067979669631513,0.00011200690654905106,8.842005358061343e-05,0.04732323140016094
2047,0.050767706785537395,0.28170782754290496,0.0014761342550475066,0.007520078244794829,0.04661661040387924
2591,0.0237741456166419,0.2613930605903677,7.670818103006261e-07,0.04303492283485641,0.04661141715229644
1086,0.050767706785537395,0.322240842710079,0.0006036875550108642,7.799643740541663e-05,0.046586715592319035
1589,0.050767706785537395,0.3200443845605136,4.930301749291871e-05,9.271249007486717e-05,0.04648159725105036
2210,0.024269440316988605,0.26142690664249646,1.5197248247867006e-05,0.042374515026852355,0.04627884719164338
1746,0.05002476473501733,0.31996830427892237,7.035702440811052e-05,8.855613042752987e-05,0.04586412537748366
2554,0.02303120356612184,0.2613423079412336,1.0667985366196193e-06,0.04237232767684362,0.045788241706239075
1827,0.04977711738484398,0.3199429522224863,8.406833502583755e-05,8.58653564207695e-05,0.045658884144171366
2179,0.023278850916295196,0.2613592233009709,1.3975177103343381e-06,0.04194266402463954,0.045537684103539755
1126,0.04903417533432392,0.33813431585998993,0.0009168876828291216,0.00011678128538959605,0.045528313380191296
1804,0.04829123328380386,0.31979092421002614,4.42080019654482e-05,8.70212795667226e-05,0.044416111674700276
2392,0.022783556215948488,0.26132539477090344,6.615877308709335e-06,0.040719584274012566,0.044357452383499564
2462,0.0237741456166419,0.2613930605903677,1.2623445922610717e-05,0.04006704664623615,0.04423579723534099
1390,0.047795938583457154,0.3197402803072294,4.9723836293144135e-05,8.652135477337973e-05,0.04400347946962627
1621,0.046805349182763745,0.3378796753409756,0.0008622883580861532,0.0001136630756870451,0.04367645497682745
2164,0.022783556215948488,0.26132539477090344,1.7842889961039207e-06,0.03976592365676066,0.043589970922746774
1833,0.04730064388311045,0.3196896524424036,3.957118094084549e-05,8.754981274704108e-05,0.043589476412525766
2407,0.022040614165428428,0.2612746683921061,1.0764751929534019e-06,0.039972855454555756,0.04346192528663926
1377,0.0470529965329371,0.3201966537150107,7.45619948822765e-05,8.336276147869254e-05,0.04339694987251036
1612,0.0470529965329371,0.32014588123364784,8.542058878706568e-05,8.537410628516096e-05,0.04339687340010159
2384,0.04655770183259039,0.2882432721821686,0.00044945483635782616,0.008061318968238723,0.04312616051462607
1714,0.04631005448241703,0.319588444796201,3.487911609054845e-05,8.633283485801543e-05,0.04276280092664853
1559,0.04606240713224368,0.31956315289648624,5.323862515664463e-05,8.441802483481619e-05,0.04255777527082775
1707,0.04581475978207033,0.31953786499960435,3.599617504221348e-05,8.364320560126588e-05,0.04234975290053003
1835,0.04507181773155027,0.3384177003017097,0.000821001408870681,0.00010829196811811897,0.042255260868491545
1376,0.04507181773155027,0.3382192813468465,0.0007910239758386794,0.00011047423824161647,0.04224600219925001
1989,0.021545319465081723,0.2612408617454875,1.4463545931770982e-06,0.03869814814576724,0.04223599854837759
2111,0.045567112431896976,0.28900658459776696,0.00041233235263041386,0.007135107397230022,0.042160290227760085
1963,0.02129767211490837,0.2612239617026782,1.1588798784941195e-06,0.038466541996545006,0.04195102623583205
1078,0.045319465081723624,0.3200190204469805,4.875552861399018e-05,8.41967238001773e-05,0.0419491263819436
1613,0.04507181773155027,0.3194620253164557,4.1041947465083036e-05,8.274872001311626e-05,0.04173051073681556
2007,0.04234769687964338,0.2887379335001788,0.001423204066762898,0.015232040381193928,0.04165290325433752
2353,0.02129767211490837,0.2612239617026782,1.0855505759016515e-06,0.037937078860812386,0.041522469738427985
2499,0.02303120356612184,0.2613423079412336,1.148600070500809e-05,0.03682831608447405,0.04135514991593378
1610,0.04432887568103021,0.3193862216246144,3.7894706051827186e-05,7.899114866251327e-05,0.04111064952654551
1399,0.044081228330856856,0.3193609617209744,4.6908498641589444e-05,8.259556412645363e-05,0.04090489899201336
1622,0.043833580980683504,0.3198162521780453,8.608098515414191e-05,7.83548862114365e-05,0.04071229514292232
2199,0.0433382862803368,0.2888205421643659,0.000583711001102141,0.00721716237728438,0.040333361144695115
1391,0.0433382862803368,0.3192852059777022,4.075767919789526e-05,7.876733121099013e-05,0.04028495029396273
2081,0.04259534422981674,0.2887585812356979,0.00045508164257023165,0.00847740113999759,0.03992348315864727
1211,0.042842991579990095,0.31923472211241993,3.71436471962392e-05,8.051403281797976e-05,0.03987181119309808
1551,0.04234769687964338,0.3191842542091534,3.334369795309623e-05,7.811699601554823e-05,0.03945872689876898
925,0.041357107478949974,0.3372588323728389,0.0007564082942056397,0.00010042920298205092,0.03916380743655605
1471,0.04185240217929668,0.3191338022603335,5.392117361725396e-05,7.60311551381854e-05,0.039047652873128946
946,0.04110946012877662,0.31953786499960435,8.511510425286508e-05,7.591569986280896e-05,0.03844262758600979
1367,0.04110946012877662,0.319588444796201,4.879925192318115e-05,7.483570757117935e-05,0.038440932084259166
2328,0.04110946012877662,0.2817471392687692,0.00034403223047817905,0.007792082457696789,0.03842497037844502
1059,0.04086181277860327,0.319032946195781,3.169628100030295e-05,7.536884232410195e-05,0.03822091848601159
1839,0.04086181277860327,0.319032946195781,3.0758887011726886e-05,7.518973118928094e-05,0.03822084665297957
2598,0.04061416542842991,0.2885934819897084,0.00021611125098542174,0.0069191713904613915,0.03797003053680734
2478,0.02303120356612184,0.2613423079412336,1.89921088360088e-05,0.03218686898886138,0.03774878085129489
2054,0.04036651807825656,0.2885728578575002,0.0003623958645890313,0.006710500962362262,0.037743634545902474
2606,0.018573551263001486,0.2610382054431444,3.1988592928012046e-07,0.03453795984272592,0.03769124986945411
1420,0.03665180782565626,0.33870156014091596,0.006056580020060359,6.860809333313012e-05,0.0375733509673343
2283,0.039871223377909853,0.2885316184351554,0.000540770404945007,0.007055328474153042,0.03740889083633879
1554,0.0396235760277365,0.3189069657242142,3.228550071230128e-05,7.53165783540758e-05,0.03719052762550986
2333,0.0396235760277365,0.28162923699260706,0.0003108262531064662,0.0075843335344864884,0.03714390747810237
