node,DC,CC,BC,EC,TOPSIS
39,0.09649122807017543,0.3986013986013986,0.013982681992917629,0.1029648816875081,0.39657525439833086
23,0.10526315789473684,0.40714285714285714,0.013122497053431072,0.11626189945612073,0.3941601525444178
50,0.09649122807017543,0.3877551020408163,0.014140295421898298,0.09621104212189124,0.3930502408880654
95,0.09649122807017543,0.4,0.014372451528538928,0.08599035904154793,0.3914950937538968
85,0.09649122807017543,0.40860215053763443,0.014199915092060613,0.08381956695503574,0.3857499211171771
11,0.08771929824561403,0.40860215053763443,0.013952929320212783,0.09410449094935795,0.3831080415586129
84,0.09649122807017543,0.3917525773195876,0.014197578069783773,0.08252612692980255,0.38247549134330133
82,0.10526315789473684,0.4014084507042254,0.011810287619392327,0.12768299669980845,0.37482086522777963
68,0.07894736842105263,0.3986013986013986,0.014372027035004974,0.07434226829121743,0.37168738685268904
75,0.09649122807017543,0.3958333333333333,0.013595444913298569,0.07457057269224159,0.35905347137090876
20,0.08771929824561403,0.3904109589041096,0.013536271209453072,0.08174545556712047,0.35712984209927356
62,0.09649122807017543,0.3917525773195876,0.011900534557201973,0.11006654691110677,0.3486473258587157
3,0.09649122807017543,0.397212543554007,0.011831150859850472,0.10653182761728126,0.34325282405619295
34,0.09649122807017543,0.4028268551236749,0.011781046708853004,0.1065014852926181,0.3426701172285273
111,0.09649122807017543,0.41007194244604317,0.012377687742137097,0.08790696917638749,0.33881679101559103
42,0.09649122807017543,0.40569395017793597,0.011509807147482303,0.10332061037276574,0.3323511892633579
78,0.08771929824561403,0.3917525773195876,0.012566710160707671,0.076861731791182,0.3249209781530683
101,0.09649122807017543,0.3931034482758621,0.010352652686330774,0.11956811875565132,0.32442974430423044
81,0.09649122807017543,0.41304347826086957,0.010246338156874259,0.11769509918671897,0.322123610557303
73,0.07017543859649122,0.4014084507042254,0.013206024770572686,0.0561442548280274,0.32143557084536106
60,0.09649122807017543,0.3917525773195876,0.010756799902972795,0.1101871169972746,0.3207215357116236
55,0.09649122807017543,0.3931034482758621,0.011734000737586283,0.0887723780481328,0.3198273534046145
36,0.10526315789473684,0.3838383838383838,0.010660982082613544,0.10227246540146043,0.3145518068362951
16,0.09649122807017543,0.397212543554007,0.011443177305595334,0.09054271208658636,0.3145340288026479
54,0.09649122807017543,0.40714285714285714,0.010703577458606348,0.10438478125077646,0.31389357800189305
108,0.09649122807017543,0.40425531914893614,0.00978477343348033,0.11724599620132102,0.31007773673948613
2,0.09649122807017543,0.4028268551236749,0.01066386944940908,0.1011902270150916,0.3081492528496922
99,0.08771929824561403,0.397212543554007,0.01168051872820568,0.07768370051308646,0.3011076753813392
33,0.09649122807017543,0.4,0.010169665340926906,0.10436714109314042,0.30000672121876865
37,0.08771929824561403,0.4028268551236749,0.011400348520391545,0.07986799659559274,0.2962303751519459
112,0.08771929824561403,0.3958333333333333,0.011581581298031527,0.07301466471520814,0.2938847591631928
102,0.09649122807017543,0.4014084507042254,0.010700267807535182,0.08241407173251933,0.2867270572224746
51,0.08771929824561403,0.3986013986013986,0.010360655316940269,0.09159546710160624,0.28072308317079714
14,0.09649122807017543,0.3825503355704698,0.010660261265228406,0.07951282904057869,0.2799881894384155
61,0.09649122807017543,0.38513513513513514,0.008117245702971869,0.11990229488965844,0.27826440336046615
40,0.08771929824561403,0.397212543554007,0.009851352698010494,0.09286230069136649,0.26913393830728266
9,0.09649122807017543,0.3958333333333333,0.010095341327721365,0.08141805949050636,0.26893949242296705
17,0.08771929824561403,0.397212543554007,0.010379976482942584,0.07561031288087337,0.262762979321514
89,0.09649122807017543,0.3904109589041096,0.009759312735771708,0.08348493962139777,0.26180863380824826
65,0.09649122807017543,0.3825503355704698,0.007515885504833703,0.11119849038833508,0.2523349577527746
69,0.08771929824561403,0.3904109589041096,0.010144133783987274,0.07111456568033121,0.25083201893706103
109,0.07017543859649122,0.397212543554007,0.010865586431809468,0.054572086232947854,0.2504269143863018
15,0.09649122807017543,0.3944636678200692,0.009130695528918065,0.08603421757032985,0.24995047181634003
113,0.09649122807017543,0.3944636678200692,0.0066366417878144035,0.11647136158522094,0.24834373168817234
93,0.09649122807017543,0.4,0.00902871682368369,0.08576436291400143,0.24812378328860651
22,0.09649122807017543,0.3917525773195876,0.008957088213405549,0.08727001085955553,0.24694235247822072
5,0.09649122807017543,0.38513513513513514,0.0075893356814986605,0.10448167733829597,0.2426074621667031
49,0.07017543859649122,0.3958333333333333,0.0103852848761511,0.058903268579883455,0.2381179359943899
104,0.08771929824561403,0.38127090301003347,0.009539783889116069,0.07555260824037373,0.23729697153212184
59,0.09649122807017543,0.36774193548387096,0.00673252580400676,0.11032339044451624,0.2359390963074298
43,0.09649122807017543,0.38513513513513514,0.00743251292651829,0.10214329652983054,0.23570823889700712
96,0.09649122807017543,0.3917525773195876,0.008171049457356316,0.08638687604467117,0.2275741329389762
90,0.09649122807017543,0.3787375415282392,0.008417562670077419,0.08255409289615034,0.22618413531636408
79,0.08771929824561403,0.37623762376237624,0.009062853759648142,0.07539511848651986,0.22369917216192078
71,0.09649122807017543,0.38,0.00849294611602445,0.07512079745044922,0.21919338636278257
72,0.09649122807017543,0.37623762376237624,0.008025924976628358,0.07681728596169585,0.20947347455879956
10,0.07894736842105263,0.3917525773195876,0.008619870213633488,0.07559667897188733,0.20685051021267215
57,0.09649122807017543,0.36075949367088606,0.005008648931669306,0.1078114599000231,0.20664467810601184
63,0.09649122807017543,0.3665594855305466,0.0055228460021386275,0.10430487148702829,0.20662542688853425
8,0.08771929824561403,0.3958333333333333,0.006438559060854569,0.0991370603911437,0.20514090731457535
48,0.08771929824561403,0.38127090301003347,0.006907991485590175,0.0902578822418965,0.19504698826765698
6,0.08771929824561403,0.3877551020408163,0.007354298482007652,0.08336777335484148,0.19408873186547212
56,0.07894736842105263,0.3931034482758621,0.008033939555272972,0.06817342660723887,0.18285203505845765
27,0.08771929824561403,0.38513513513513514,0.007074447857815541,0.07663083900658145,0.17722290475698238
86,0.08771929824561403,0.38513513513513514,0.006927429565443744,0.07483965754574214,0.17135948295459413
87,0.08771929824561403,0.37623762376237624,0.006940379384725656,0.07389062373636697,0.1687749826620026
100,0.09649122807017543,0.3787375415282392,0.005946668030335615,0.07728949296859301,0.1670857046632945
47,0.08771929824561403,0.35403726708074534,0.0030021221558908604,0.10098968033185535,0.16614100884177027
88,0.08771929824561403,0.37748344370860926,0.0064981105526952,0.0704515441138512,0.1543058540437369
97,0.08771929824561403,0.3917525773195876,0.00531688593399675,0.08072798109900771,0.15121400717730493
91,0.06140350877192982,0.37012987012987014,0.007789504694591859,0.048311592429128844,0.14905291110621233
21,0.08771929824561403,0.3864406779661017,0.004371887628309955,0.08192080144470824,0.1394440430728399
77,0.08771929824561403,0.3737704918032787,0.003905984219124952,0.0760316931103166,0.12058281015016752
