node,DC,CC,BC,EC,TOPSIS
563,0.030918727915194347,0.3386180077774454,0.01988955070877542,0.0309599627802679,0.41580946176055894
71,0.03268551236749116,0.3416842740718382,0.01827374766862954,0.04360037408636141,0.4057439725208112
203,0.03445229681978799,0.34365513054037644,0.010115997435957546,0.1348828379565988,0.3914332466454223
331,0.03445229681978799,0.35664776307498425,0.01350688199380888,0.0931630451485234,0.38808102880869016
136,0.028268551236749116,0.36516129032258066,0.01636914890501732,0.06215832327513612,0.385685348801497
395,0.03180212014134275,0.34034876728803365,0.01567697978992428,0.06143263585925795,0.3806169050776622
45,0.03180212014134275,0.35879556259904916,0.0143818697528803,0.07829159947209037,0.378906438047394
2,0.03356890459363958,0.3666990605766116,0.01018942047576352,0.12065276930745768,0.37387487085300636
127,0.03180212014134275,0.354858934169279,0.010571035317127766,0.11846414112498918,0.37194190099999747
53,0.028268551236749116,0.36658031088082904,0.013599779600265129,0.08594463321595658,0.3684507589755287
375,0.025618374558303885,0.32333618966009714,0.017655057148476646,0.025932178524690735,0.3677037735763731
453,0.027385159010600707,0.3368045224635525,0.01680550203414914,0.033715678081672966,0.36423566377671635
355,0.029151943462897525,0.3441775615688659,0.01513893265482824,0.05510014528700815,0.3606946644576882
459,0.025618374558303885,0.3176206509539843,0.017350430134831275,0.020476402684733594,0.35889043750864247
68,0.026501766784452298,0.3331371394938199,0.016084189244457682,0.032251401447701604,0.3499350846086144
55,0.030918727915194347,0.3458600672166208,0.007852379153291032,0.12636984401482815,0.3471022307807611
105,0.027385159010600707,0.3348121857438628,0.01506066706145551,0.03984514747474226,0.34179487972863026
236,0.026501766784452298,0.3518806341311781,0.014758898797048165,0.04569220546526031,0.34089681454828763
12,0.022084805653710248,0.347239263803681,0.01412817199353133,0.058419169526199015,0.33378031083204557
139,0.030035335689045935,0.3467075038284839,0.01252138372688394,0.06582633102784853,0.3333703212924633
44,0.027385159010600707,0.3547477279849577,0.012256123860893095,0.07032376239821235,0.3285809888925632
13,0.03180212014134275,0.3218652260449247,0.012620451155818405,0.050095763045809184,0.32257725865044534
366,0.025618374558303885,0.34533251982916413,0.013644328764344873,0.044015791474686504,0.3197601353350748
268,0.022084805653710248,0.35308796007485965,0.01238121727238786,0.05905270187442783,0.30717413669231075
79,0.022968197879858657,0.34355083459787555,0.011581039044613023,0.06903479338954653,0.3070130375853633
6,0.022968197879858657,0.33650416171224734,0.012585050914428348,0.05233154476647103,0.3047173567596441
433,0.030918727915194347,0.33421907292589315,0.01058797544395527,0.060849687545260475,0.3016595258486288
9,0.028268551236749116,0.32830626450116007,0.010695003829980886,0.06412147266407375,0.29981511169112823
340,0.029151943462897525,0.3339233038348083,0.011625883573648736,0.046518376233769455,0.29847711275710875
315,0.025618374558303885,0.35133457479826197,0.011528872627184926,0.05108272530439133,0.2936911476410546
338,0.021201413427561835,0.3307040607654105,0.013438007646099669,0.02711510156041779,0.293332250143099
181,0.025618374558303885,0.3402464682897505,0.010918216930299452,0.053540508973567824,0.2863294455899719
0,0.026501766784452298,0.3497065183812172,0.008363102947366158,0.0790831616857673,0.28217325096984563
389,0.022084805653710248,0.33841554559043346,0.006331807499442083,0.102996631055615,0.28037371303133424
205,0.024734982332155476,0.33690476190476193,0.004934981626715102,0.10876467032664965,0.28033596486352985
38,0.024734982332155476,0.3642213642213642,0.007160996499358942,0.09042853510270174,0.2790045304282071
39,0.023851590106007067,0.35242839352428396,0.007841404705803577,0.08609546309522556,0.2786831668607379
587,0.025618374558303885,0.33294117647058824,0.011431613948183983,0.03438937181219567,0.2766253841109795
240,0.025618374558303885,0.359023152553124,0.00972268757631132,0.05996792391468015,0.2765374118536886
242,0.023851590106007067,0.34575442883323154,0.01027990823340981,0.05655567863237166,0.2760674012587079
273,0.022968197879858657,0.3287830380482138,0.005145196377902507,0.10719046667960647,0.2759846897178322
119,0.028268551236749116,0.33022170361726955,0.01032239640935907,0.04460602932292829,0.27505404246485976
29,0.022968197879858657,0.31797752808988766,0.00884900492971497,0.07259388987331936,0.2706401424442695
209,0.022084805653710248,0.33993993993993993,0.004586649092008328,0.10761443273501274,0.27027906545413866
200,0.024734982332155476,0.3325499412455934,0.004292383663344883,0.10547428895195371,0.26977221229003756
204,0.027385159010600707,0.31418262558978627,0.0033757323935650375,0.10682112883734748,0.26942934418187847
218,0.026501766784452298,0.3101369863013699,0.00812571328098232,0.0699972883949642,0.26602683997974164
184,0.026501766784452298,0.34480657934815717,0.00886485711267543,0.05731143705478788,0.263101589428625
298,0.029151943462897525,0.3404511278195489,0.00711818950509842,0.06654894013140389,0.25796823415965187
80,0.021201413427561835,0.3547477279849577,0.009606604263024284,0.05346193119720323,0.2573032079010539
197,0.025618374558303885,0.3194130925507901,0.005081130800860095,0.09028562121623974,0.25660528150905126
286,0.019434628975265017,0.3230593607305936,0.010997184675025341,0.024759624944698758,0.2481121877837222
37,0.022084805653710248,0.3348121857438628,0.009597784052551675,0.04125966567915412,0.24597367296415876
211,0.023851590106007067,0.3091206990715456,0.006182459757654253,0.07782851443003105,0.24590764811595126
50,0.019434628975265017,0.3417874396135266,0.00887084361073908,0.05492829018087042,0.24333724400830356
503,0.025618374558303885,0.335606285206048,0.00749746535751139,0.05581052668160939,0.24036244493559222
531,0.021201413427561835,0.34230420320532207,0.009190495967812637,0.04262309022645573,0.23944556227615604
312,0.0176678445229682,0.32168229610684856,0.01062015547576457,0.021845791553135863,0.23625735207312265
212,0.020318021201413426,0.32454128440366975,0.0066612607853685675,0.07223347951667133,0.23621580487742969
142,0.025618374558303885,0.3274515475846109,0.00729995832171191,0.05468104470666736,0.23609156023193248
686,0.018551236749116608,0.33323520753606123,0.010410423228174441,0.02286600034179542,0.2360190088498466
73,0.018551236749116608,0.3458600672166208,0.009009302811543364,0.04661279540076647,0.23479888952258748
217,0.020318021201413426,0.32379862700228834,0.005581457315796138,0.07867606417995834,0.23288457085998363
18,0.024734982332155476,0.3416842740718382,0.006839009547402535,0.056891089013033413,0.23122755213120078
81,0.020318021201413426,0.33851674641148327,0.008987424629931316,0.03825842865278684,0.22999148310815243
213,0.019434628975265017,0.33851674641148327,0.003128039649086531,0.09203377328389846,0.22955545346889306
445,0.021201413427561835,0.32435530085959885,0.0037450831884753458,0.08644730751130668,0.2289601927485841
56,0.024734982332155476,0.32631882386855,0.008612941428695862,0.03057945347680399,0.22862335558229752
61,0.022968197879858657,0.3418906674720628,0.007604713189566376,0.04937749229305721,0.2280201872787771
392,0.022968197879858657,0.33089739842151417,0.0075654866033409585,0.04987856515826998,0.22732397552606748
1,0.020318021201413426,0.32707310026004044,0.0075074958207875684,0.05565428158136263,0.22609113968201466
611,0.015901060070671377,0.2856421902599041,0.010792891394136608,0.006185821278868035,0.2256005383452261
49,0.022968197879858657,0.3543035993740219,0.003905067329735171,0.07858913172247957,0.2248557424295722
193,0.020318021201413426,0.331284752707053,0.003349981214411866,0.08612258487203589,0.22370084940385818
328,0.020318021201413426,0.3401442307692308,0.007879437637408393,0.04821647651463252,0.22369829672046296
69,0.020318021201413426,0.33060747663551404,0.008560708941258962,0.03762587268823952,0.2224785012596049
438,0.0176678445229682,0.33118782913984784,0.004102336324753473,0.08404275218153932,0.22106303604067867
302,0.022968197879858657,0.32945285215366704,0.006554614743167788,0.05517374006917997,0.22009867741893197
199,0.021201413427561835,0.33089739842151417,0.006069936729323861,0.062423696089375404,0.21864636844972216
270,0.019434628975265017,0.34355083459787555,0.007674322706292557,0.04762575058663062,0.21825302935503652
326,0.021201413427561835,0.31995477671000566,0.003817474978701969,0.0778408016643228,0.21651515990854564
451,0.023851590106007067,0.32361349342481416,0.007401401533443054,0.03289560780058078,0.21063640853174978
89,0.019434628975265017,0.31331303625795737,0.008909325022075115,0.017226169667656634,0.20930181581053284
388,0.024734982332155476,0.3262247838616715,0.0049867017950341415,0.056261077331886615,0.2082690810307119
330,0.019434628975265017,0.34271874053890405,0.0065762801721562765,0.05023931740303729,0.20621651862635199
482,0.022084805653710248,0.28833418237391745,0.008405061403165734,0.01000633489162416,0.20329231519061142
659,0.021201413427561835,0.32650706662820883,0.007733183250301616,0.02570872347002401,0.2023515373911319
24,0.0176678445229682,0.335109532267614,0.007414285182597431,0.040252741661930706,0.2019255202421089
548,0.018551236749116608,0.32811594202898553,0.008350491480982748,0.0208502628791008,0.20154714416274305
214,0.022968197879858657,0.29947089947089944,0.0012729328658561702,0.07708830508530916,0.2014912855413112
553,0.020318021201413426,0.3213170593244394,0.008031676029363773,0.021214898223202563,0.20093536840566997
321,0.020318021201413426,0.31523252575884153,0.005435936849011332,0.055741954399398184,0.19929511153887017
542,0.018551236749116608,0.33791044776119405,0.0070689044754048205,0.03890379773389253,0.1980035129286606
93,0.021201413427561835,0.336104513064133,0.0067699824262911915,0.03584542152239854,0.19785599936296747
254,0.015901060070671377,0.33550681683461764,0.007611850808191739,0.03546170805754456,0.1960783369048413
597,0.019434628975265017,0.3063599458728011,0.008071440307429626,0.014001399951716323,0.1939769919878378
334,0.01678445229681979,0.3367043426531826,0.0034194940111390085,0.07117775790153086,0.19385602704703797
400,0.019434628975265017,0.3091206990715456,0.005267151532966949,0.054506576206304856,0.1929911449782732
238,0.018551236749116608,0.33550681683461764,0.006416345693158345,0.04005637087145721,0.18994855632315844
145,0.022968197879858657,0.32660126947489904,0.0045400993644291905,0.04867988212409527,0.18918375467613532
383,0.021201413427561835,0.3307040607654105,0.00516391388142994,0.04712028163697721,0.1891310302282154
151,0.023851590106007067,0.3061114115738237,0.005618537876288609,0.03467441538568694,0.1878430336423181
72,0.018551236749116608,0.3278308717057631,0.007150275419269023,0.026509869979610565,0.18731073814770624
414,0.021201413427561835,0.32519390979603563,0.006151340811498201,0.03399693893313516,0.18703423493301435
130,0.018551236749116608,0.3269786250722126,0.007279442754808418,0.02320120374104788,0.1866824698119835
572,0.022968197879858657,0.32660126947489904,0.004598212316140602,0.04567236431589937,0.186291268207524
426,0.015017667844522967,0.2962575242083224,0.008364942110718157,0.010700054742513228,0.18576665883381396
146,0.018551236749116608,0.3297407515292747,0.006210872368489047,0.038518314952984585,0.1851127365204749
30,0.019434628975265017,0.34261501210653755,0.003959238520546687,0.05642777087973302,0.18424242362843743
269,0.014134275618374558,0.3215909090909091,0.007800340644799569,0.023628942342147376,0.18408407835706317
8,0.015017667844522967,0.3370050610300685,0.003469790560126041,0.067001462411055,0.1839868514570207
551,0.024734982332155476,0.3194130925507901,0.003142070032044507,0.05010171425143207,0.18318130082511314
320,0.0176678445229682,0.320407585621285,0.005460104428139233,0.0478896622464769,0.18302392097597017
267,0.021201413427561835,0.3346142477091339,0.0052256231166277626,0.04075081047886269,0.1829996751172856
465,0.015901060070671377,0.335109532267614,0.006916259213861674,0.032327460054730014,0.18270520950277153
469,0.015017667844522967,0.33274544385655497,0.00659618310575083,0.03779287956935936,0.1811387017834983
215,0.0176678445229682,0.3029978586723769,0.0014126267404984427,0.07173266173536824,0.18087438329465855
774,0.019434628975265017,0.3202263083451202,0.006150624932082285,0.030555069742587142,0.17832697151346502
367,0.020318021201413426,0.33147877013177157,0.0049778227143651484,0.03947946290409444,0.17580284011604996
141,0.018551236749116608,0.33501035809411067,0.005004613302212755,0.04325043213729247,0.1755160560531549
283,0.015901060070671377,0.3363042186571598,0.005158821765672192,0.047078047346191865,0.17514956937743656
226,0.014134275618374558,0.34884437596302004,0.005099663740487414,0.049700233237772555,0.17482956427046326
350,0.015901060070671377,0.3352087651761919,0.006684174076180489,0.027210606778361842,0.17477464089982206
3,0.019434628975265017,0.3266955266955267,0.005032276629236902,0.03994105053395262,0.1739130504970251
360,0.015017667844522967,0.31150247660979635,0.0014535501144212245,0.07041748729537187,0.17350255495230277
313,0.01678445229681979,0.3274515475846109,0.006057490063256515,0.03385764474704795,0.17341055162456986
380,0.020318021201413426,0.3296447291788002,0.003167053933248942,0.052267780724694145,0.1729895754129663
466,0.0176678445229682,0.3363042186571598,0.0058765419665712275,0.03220584278861893,0.17247390778210614
288,0.0176678445229682,0.31022197862428064,0.001654862848709924,0.06521111642260637,0.17241275236448433
192,0.018551236749116608,0.3081110506260207,0.0023009768438302016,0.06083647061531389,0.1719063090860802
135,0.012367491166077738,0.3029167781643029,0.007781800980030134,0.01259406643471702,0.17185326817696708
84,0.019434628975265017,0.3076923076923077,0.002766488348388296,0.056798413577070495,0.1717880871205803
58,0.01678445229681979,0.3173535183627698,0.0062888722608760595,0.028605398291093282,0.17094720157202645
111,0.01678445229681979,0.32389127324749645,0.006058376105114272,0.0315789618098249,0.17091927955323843
724,0.018551236749116608,0.3092051352089593,0.005020253453153868,0.039380321925068344,0.16916145184558687
723,0.019434628975265017,0.3076923076923077,0.005341693907469739,0.03281990756184037,0.16879573851104412
103,0.014134275618374558,0.33831440526001194,0.002956940177923457,0.060978776632946846,0.16852748472115595
5,0.018551236749116608,0.3296447291788002,0.003150928500621051,0.052044827917075584,0.16740319676901386
457,0.015901060070671377,0.3162894663313775,0.0068051699584393156,0.01658544356161156,0.16734202580202
237,0.015017667844522967,0.32454128440366975,0.00649089892470706,0.02474771930490229,0.16675646480526085
10,0.0176678445229682,0.3368045224635525,0.004118298636384025,0.04536818033006672,0.165891347274505
266,0.01678445229681979,0.32095265097816844,0.00562941345662069,0.03202284785091101,0.16518074466385088
206,0.014134275618374558,0.30861504907306436,0.000850593919197733,0.06820895625951437,0.1649523401517755
33,0.01678445229681979,0.31842475386779184,0.004034040431704064,0.046612181521589864,0.16253936639336009
14,0.01678445229681979,0.3322571176988553,0.004901096154184496,0.03714067985686774,0.16211904256359672
185,0.012367491166077738,0.32149957398466344,0.006843177833947444,0.019188528586866333,0.16177248040766185
488,0.015017667844522967,0.3242623890002865,0.006177370214765376,0.024381192010796894,0.16174864358556867
584,0.018551236749116608,0.32926119837114604,0.004699164950236752,0.03409829519859375,0.1612803947381117
339,0.015017667844522967,0.32361349342481416,0.0057925549665203725,0.029600955893112433,0.16066981751337017
106,0.014134275618374558,0.3256616800920598,0.0041121979681584915,0.04847246198096295,0.15972120681468077
657,0.007950530035335688,0.29915433403805497,0.007586923010576323,0.010713003183683836,0.15970673005914643
202,0.013250883392226149,0.32821107567410845,0.003570799886854106,0.053148078600158515,0.15912002851759174
258,0.015901060070671377,0.3296447291788002,0.0029003271269554677,0.052701584373926955,0.1590015827496873
343,0.014134275618374558,0.3331371394938199,0.005838857692573881,0.02850761681906864,0.1590005372426851
567,0.0176678445229682,0.32735685367264317,0.005339528438164036,0.026067455912473097,0.15891788640529272
26,0.018551236749116608,0.32095265097816844,0.004361644058635199,0.03580365923266834,0.1584276727597639
43,0.015901060070671377,0.33196480938416423,0.00403652308176028,0.04434440852929808,0.15841331213844745
54,0.013250883392226149,0.32407672487832806,0.0018980448739129721,0.06094165934694287,0.1577040860217659
494,0.01678445229681979,0.3085309348596348,0.0059930587065664944,0.017123034008037857,0.15718526854373135
281,0.018551236749116608,0.32802086351782095,0.0044728410726982545,0.032800273670180055,0.1571782167851549
589,0.021201413427561835,0.3084468664850136,0.0038213589205919607,0.03220506778988072,0.15652545446275945
123,0.015017667844522967,0.32868757259001163,0.005131291623946786,0.03303359553366368,0.15549394378960849
64,0.015901060070671377,0.2922044398554466,0.006264107899360252,0.01295688513884712,0.1550874798135767
91,0.011484098939929329,0.2992334126354745,0.0064590214690230935,0.0233241514794517,0.15496221797805385
391,0.014134275618374558,0.33012540099154275,0.005424259910542614,0.030443152792106607,0.1546923038754847
92,0.01678445229681979,0.29175257731958765,0.006076463237857488,0.012647094098543556,0.15453165635814192
307,0.0176678445229682,0.31788823364223534,0.005367631396235648,0.020989835847414935,0.15439470150407986
175,0.01678445229681979,0.31567205800334636,0.0028371330490105664,0.04772412590893844,0.15250946360779802
149,0.0176678445229682,0.33215962441314556,0.0029847935352805615,0.04354929363499939,0.15224233242039695
17,0.015901060070671377,0.32519390979603563,0.0025933903662088906,0.0494903763448648,0.1514504524784688
409,0.018551236749116608,0.31673195299384443,0.0028291237423102647,0.04155426505137304,0.14965625395914012
835,0.010600706713780918,0.2971128608923885,0.006722540947226159,0.011479266135544827,0.14955818096713164
544,0.014134275618374558,0.3349112426035503,0.004591792180294464,0.034920899326397865,0.14896398722564108
697,0.01678445229681979,0.30010604453870626,0.003173157421298681,0.04297298612799437,0.1476433951398038
201,0.013250883392226149,0.31461923290717064,0.001614449900210762,0.056105647109230744,0.1473285931664087
250,0.012367491166077738,0.3201357466063348,0.0018399341277101841,0.054719218577471675,0.14493841553137368
412,0.015901060070671377,0.32500717772035603,0.0037666807259947575,0.03585707065191456,0.14428822472403194
590,0.019434628975265017,0.31158821910267,0.0023364971038191754,0.0382377162557367,0.1441374617852478
725,0.020318021201413426,0.3017057569296375,0.001618103323463358,0.04017253214819754,0.1439985401890025
19,0.015017667844522967,0.33022170361726955,0.002643321367328178,0.04524576183985507,0.14385956562518998
710,0.013250883392226149,0.3210436755530346,0.005525649931309314,0.019854900010154792,0.1437853954738487
221,0.012367491166077738,0.28378039608924543,0.003936564232262479,0.0436402132098682,0.1432810817086242
419,0.014134275618374558,0.33801134667064797,0.0022108360515338613,0.047077488080831675,0.14164841147879978
333,0.013250883392226149,0.31039210309843707,0.005387416276156712,0.019909362713068438,0.1407294470385588
381,0.015017667844522967,0.31167400881057267,0.003948112833725511,0.03300424897186627,0.13910032867463443
500,0.015017667844522967,0.31673195299384443,0.004813994361054539,0.019171281381138397,0.13746379625735608
511,0.013250883392226149,0.2956385479237399,0.005473111026783744,0.014710029988166815,0.13709638250045844
216,0.011484098939929329,0.31968370516803163,0.0020669076300824595,0.04985929252178004,0.13660061036269247
593,0.015901060070671377,0.28557013118062563,0.0007573535293190654,0.04892882159581596,0.1363728086145089
403,0.014134275618374558,0.3239839725243274,0.0033895061523972285,0.036647417546559105,0.1361033177280465
361,0.014134275618374558,0.3252873563218391,0.004108480678983574,0.02808960500164779,0.1345477765861883
292,0.011484098939929329,0.3131396957123098,0.0008293119033568425,0.053096871819871785,0.1344182767130242
262,0.011484098939929329,0.31418262558978627,0.0009618444669760437,0.05252517776277152,0.1341245526203421
198,0.014134275618374558,0.29852320675105487,0.0034385690496188,0.03657503017391505,0.13399579733743905
156,0.011484098939929329,0.3316730149428655,0.002839128663507743,0.0424471240970349,0.13273674762032286
144,0.015901060070671377,0.3215909090909091,0.0025390623961577684,0.036107657080993644,0.13243433839126903
196,0.012367491166077738,0.2971128608923885,0.002208874312572706,0.046383206125327946,0.1320256474847871
290,0.011484098939929329,0.310989010989011,0.0016260891352048081,0.04876833298918049,0.13108370513257972
458,0.009717314487632508,0.2911522633744856,0.005831738076682945,0.008175430973832682,0.1308071547964077
210,0.012367491166077738,0.30503907302613853,0.0017886197955036245,0.04685957354117288,0.13055734136545782
66,0.012367491166077738,0.29680125852123757,0.005232494434534376,0.013291773194182298,0.13035367320904506
154,0.015901060070671377,0.3339233038348083,0.002963554145267257,0.0297312840626787,0.13013596259774968
11,0.015901060070671377,0.30954334153677876,0.0026791056613123146,0.03399963008039973,0.12976557193559782
729,0.01678445229681979,0.30719131614654005,0.0025004090244870204,0.03299966117470497,0.12970773660785395
506,0.014134275618374558,0.3037295411859404,0.004857201901548239,0.01153729613056973,0.1292918561673179
398,0.012367491166077738,0.3220483641536273,0.003944945914183969,0.028872726308453115,0.12818186666921544
357,0.015901060070671377,0.3171756794620342,0.0028450741585601394,0.030446086819079954,0.12789744626513885
239,0.015017667844522967,0.3187834412841453,0.0032562507265949457,0.028721485143354767,0.1274103332072196
126,0.013250883392226149,0.29852320675105487,0.001108391656608296,0.04603028859459055,0.12705589789945237
90,0.010600706713780918,0.3121036669423766,0.0049421402165118235,0.017966197806770202,0.12628421131925222
255,0.012367491166077738,0.3019471859162443,0.0049054072513234365,0.013006956877775637,0.12570744704835635
100,0.011484098939929329,0.31797752808988766,0.004146745091067808,0.026445420258434556,0.12542451085178927
275,0.012367491166077738,0.3206798866855524,0.0037042655429528966,0.02888016683596603,0.12510862841202716
502,0.012367491166077738,0.31806687271705536,0.0018940944280720247,0.04111510329889888,0.12376115583565742
116,0.014134275618374558,0.3225990310629809,0.003267637189977035,0.026647099496308627,0.1230152156706833
132,0.012367491166077738,0.3310909622696695,0.0027886146594798874,0.033787055186460975,0.12245993371145879
755,0.0176678445229682,0.2974251182343668,0.000986847450879266,0.03300371195632506,0.1221016946563407
304,0.013250883392226149,0.32435530085959885,0.002637603508648067,0.032884423245434384,0.12152834354626313
83,0.013250883392226149,0.32435530085959885,0.0011341724299557406,0.040548255467866556,0.12151147265075679
554,0.011484098939929329,0.3034039131600107,0.0047976829683471466,0.012068808136911599,0.12138170373941587
371,0.012367491166077738,0.33431777909037214,0.002206772008398184,0.03636522584635043,0.12123279426141333
188,0.014134275618374558,0.31409544950055496,0.0035501600702208336,0.021903898494014713,0.12055496700404511
471,0.009717314487632508,0.3032413608357889,0.0006603842339482149,0.04774392811745616,0.12003235899627766
114,0.011484098939929329,0.3029167781643029,0.004541359978285476,0.015246066492653988,0.11949007184947265
399,0.010600706713780918,0.3096280087527352,0.0009285201639337209,0.04499212384347056,0.11908282997165638
591,0.013250883392226149,0.28600303183425974,0.002940767730285516,0.0302582393535775,0.11702921308425963
390,0.010600706713780918,0.3082788671023965,0.0044388083705035365,0.01529444883071929,0.11636441972103777
253,0.013250883392226149,0.3309941520467836,0.0018038598954956695,0.03290191583458787,0.1156620558209182
456,0.011484098939929329,0.32500717772035603,0.0035923580648216835,0.022919745061329443,0.11563788980655702
363,0.009717314487632508,0.31923293852227863,0.002001724771683758,0.03933680772175545,0.115544120138586
499,0.015017667844522967,0.3052035589107576,0.0035269026508278124,0.012956878462160941,0.1153535260855394
602,0.012367491166077738,0.3100520405368392,0.004197723176090115,0.011215917159137126,0.1152589172889416
121,0.012367491166077738,0.3225071225071225,0.0035442715866220416,0.020877850904350508,0.11525155026022785
648,0.009717314487632508,0.320407585621285,0.003317847350315721,0.029920965222372135,0.11514604892534734
247,0.013250883392226149,0.320407585621285,0.003124881415097187,0.02314598291265774,0.11490176678737242
764,0.011484098939929329,0.2968790978232363,0.004469660903136224,0.008724113461288496,0.11399724486600486
21,0.013250883392226149,0.3122758620689655,0.0007671623646256435,0.03703773154825338,0.11334314691313074
376,0.0088339222614841,0.3043010752688172,0.0045517639345231484,0.014698890323639338,0.11312820254840597
756,0.015017667844522967,0.27126767313683203,0.0039049574681869997,0.004750329239310543,0.11300541840940861
78,0.010600706713780918,0.3076086956521739,0.001788726114377755,0.03815654435958366,0.11284750439967439
335,0.010600706713780918,0.3139212423738214,0.002573850210090752,0.03313522029858053,0.11279195163122543
779,0.012367491166077738,0.28342513770655986,0.0002884805210037224,0.0410629630643792,0.11233216578841923
541,0.014134275618374558,0.30886766712141883,0.00139047253716652,0.03227750000253972,0.1122011163375936
483,0.014134275618374558,0.3042192958882021,0.0035135281601566294,0.012991693506010354,0.11209319090153269
463,0.012367491166077738,0.2962575242083224,0.004006637736132025,0.012487856369449386,0.11175641999612843
583,0.014134275618374558,0.2899590163934426,0.0016028770413973647,0.03173547229591416,0.11074459559099084
157,0.010600706713780918,0.2954070981210856,0.0043818658633086845,0.009738892818042187,0.11066847606707855
63,0.015017667844522967,0.31262082297707816,0.0020695261862372816,0.023079318754059528,0.10969498815701559
305,0.011484098939929329,0.3061114115738237,0.003847921398154285,0.01378443436453329,0.10896178659926806
690,0.010600706713780918,0.31797752808988766,0.003436822514975808,0.02098752443810601,0.10854104526361678
337,0.010600706713780918,0.3248206599713056,0.002661031481754614,0.027775158922669404,0.10811325941903498
336,0.010600706713780918,0.3134865688175021,0.0028353954747283717,0.027172413364337754,0.10765723255667203
442,0.013250883392226149,0.31567205800334636,0.0026046080518419604,0.02167981134960918,0.10740488851897295
437,0.010600706713780918,0.3083628439117407,0.0014078949903558726,0.03594602979269488,0.10705145715246127
229,0.012367491166077738,0.31549609810479373,0.002382697097167865,0.02556792793768,0.10657732776695296
207,0.010600706713780918,0.2954070981210856,0.0006694989521305629,0.038812171134334696,0.1064140267853136
244,0.009717314487632508,0.3162894663313775,0.0003084846165905887,0.039032551839597876,0.10594446959160295
694,0.010600706713780918,0.29055441478439425,0.0005028090678608125,0.038965073751922194,0.10555946556791915
74,0.010600706713780918,0.2982086406743941,0.0038173182246077305,0.014197584526337929,0.10541259535096914
570,0.013250883392226149,0.3066088840736728,0.0012040465426310556,0.030056995111367203,0.1050841758331681
417,0.011484098939929329,0.29836584080126516,0.0037124597840642506,0.011996160202835822,0.10500541590680873
70,0.011484098939929329,0.31968370516803163,0.00287642420230873,0.021274470447383783,0.10489908095833458
430,0.010600706713780918,0.31158821910267,0.002678588856476811,0.02634898637597565,0.10475684920092852
406,0.011484098939929329,0.29836584080126516,0.003168348555744365,0.020419509665081735,0.10465541780524452
408,0.014134275618374558,0.3017057569296375,0.0015079530363513196,0.02614352327719706,0.10446501861442735
190,0.011484098939929329,0.3194130925507901,0.001961391720882392,0.028505308988925667,0.10437751021127203
352,0.010600706713780918,0.3222317107884999,0.0030903599788243002,0.019790537858283226,0.10376346246810204
480,0.013250883392226149,0.3028357410379882,0.003066437220543867,0.01255000698133303,0.10328235716357878
883,0.011484098939929329,0.30727470141150925,0.0027841266078629644,0.02231885207247132,0.10327773986109678
869,0.009717314487632508,0.3001856271546009,0.003971367884790347,0.009793918063682176,0.1028134957732463
370,0.012367491166077738,0.31540819169685147,0.0010712304958420734,0.030110399234334298,0.10276498368958902
